dataset,series,attack,seed,nc,bit_accuracy,ber,votes_total,empty_bins,votes_min,votes_median,votes_mean,votes_max,attack_seeds
Boundary,main,translation_60,0,1.0,1.0,0.0,123850,0,89,121.0,120.947265625,199,[]
Boundary,repeat,vertex_delete_30pct,1,0.9720152795189112,0.9658203125,0.0341796875,86968,0,55,85.0,84.9296875,151,[1]
Boundary,repeat,vertex_delete_50pct,1,0.8727036150462316,0.8466796875,0.1533203125,62350,0,34,60.5,60.888671875,127,[1]
Boundary,repeat,object_delete_30pct,1,0.9888888888888888,0.986328125,0.013671875,80786,0,53,79.0,78.892578125,111,[1]
Boundary,repeat,object_delete_90pct,1,0.8456955083581459,0.80859375,0.19140625,10138,0,2,10.0,9.900390625,23,[1]
Boundary,repeat,vertex_add_50pct,1,0.9121591966541976,0.892578125,0.107421875,185671,0,137,181.0,181.3193359375,259,[1]
Boundary,repeat,noise_50pct_1p4tau,1,0.8196720087199911,0.7841796875,0.2158203125,123912,0,82,121.0,121.0078125,155,[1]
Boundary,repeat,compound,1,0.8194189233566589,0.7841796875,0.2158203125,63223,0,40,62.0,61.7412109375,93,"[1, 10001, 20001, 30001]"
Boundary,repeat,vertex_delete_30pct,2,0.9638874160271648,0.9560546875,0.0439453125,86921,0,58,85.0,84.8837890625,145,[2]
Boundary,repeat,vertex_delete_50pct,2,0.8852048122808195,0.8603515625,0.1396484375,62513,0,40,61.0,61.0478515625,114,[2]
Boundary,repeat,object_delete_30pct,2,0.9872826467470138,0.984375,0.015625,78497,0,48,76.0,76.6572265625,110,[2]
Boundary,repeat,object_delete_90pct,2,0.8809523809523809,0.853515625,0.146484375,12798,0,3,12.0,12.498046875,24,[2]
Boundary,repeat,vertex_add_50pct,2,0.9162482190187664,0.8984375,0.1015625,185538,0,139,181.0,181.189453125,285,[2]
Boundary,repeat,noise_50pct_1p4tau,2,0.7972378838475043,0.7607421875,0.2392578125,123920,0,92,121.0,121.015625,155,[2]
Boundary,repeat,compound,2,0.8037251245947657,0.767578125,0.232421875,62098,0,36,61.0,60.642578125,85,"[2, 10002, 20002, 30002]"
Boundary,repeat,vertex_delete_30pct,3,0.9630284978066964,0.955078125,0.044921875,87059,0,54,85.0,85.0185546875,150,[3]
Boundary,repeat,vertex_delete_50pct,3,0.8775209658274692,0.853515625,0.146484375,62480,0,36,61.0,61.015625,128,[3]
Boundary,repeat,object_delete_30pct,3,0.9944403454588449,0.9931640625,0.0068359375,90400,0,62,87.5,88.28125,150,[3]
Boundary,repeat,object_delete_90pct,3,0.8524202710265947,0.8173828125,0.1826171875,10033,0,1,10.0,9.7978515625,31,[3]
Boundary,repeat,vertex_add_50pct,3,0.9101939206724536,0.8916015625,0.1083984375,185533,0,131,181.0,181.1845703125,270,[3]
Boundary,repeat,noise_50pct_1p4tau,3,0.8029319676658445,0.767578125,0.232421875,123915,0,87,121.0,121.0107421875,157,[3]
Boundary,repeat,compound,3,0.8269047932530507,0.7939453125,0.2060546875,69208,0,42,68.0,67.5859375,100,"[3, 10003, 20003, 30003]"
Boundary,repeat,vertex_delete_30pct,4,0.9648308750820118,0.95703125,0.04296875,86942,0,59,84.0,84.904296875,146,[4]
Boundary,repeat,vertex_delete_50pct,4,0.883036021085903,0.859375,0.140625,62329,0,39,61.0,60.8681640625,116,[4]
Boundary,repeat,object_delete_30pct,4,0.9920521281322652,0.990234375,0.009765625,90171,0,61,88.0,88.0576171875,133,[4]
Boundary,repeat,object_delete_90pct,4,0.8816504763305839,0.8564453125,0.1435546875,15679,0,4,15.0,15.3115234375,31,[4]
Boundary,repeat,vertex_add_50pct,4,0.9087864749999622,0.890625,0.109375,185408,0,141,181.0,181.0625,266,[4]
Boundary,repeat,noise_50pct_1p4tau,4,0.8358365763989465,0.80078125,0.19921875,123903,0,90,121.0,120.9990234375,156,[4]
Boundary,repeat,compound,4,0.830839054827174,0.7939453125,0.2060546875,59557,0,30,58.0,58.1611328125,90,"[4, 10004, 20004, 30004]"
Boundary,repeat,vertex_delete_30pct,5,0.9719854579638368,0.9658203125,0.0341796875,86962,0,59,84.0,84.923828125,147,[5]
Boundary,repeat,vertex_delete_50pct,5,0.8865926413116155,0.86328125,0.13671875,62339,0,37,60.0,60.8779296875,111,[5]
Boundary,repeat,object_delete_30pct,5,0.9960289083110154,0.9951171875,0.0048828125,82656,0,54,80.0,80.71875,137,[5]
Boundary,repeat,object_delete_90pct,5,0.8770819569963841,0.8486328125,0.1513671875,13220,0,2,12.5,12.91015625,35,[5]
Boundary,repeat,vertex_add_50pct,5,0.913332274964585,0.8955078125,0.1044921875,185710,0,142,181.0,181.357421875,295,[5]
Boundary,repeat,noise_50pct_1p4tau,5,0.7998659078259269,0.76171875,0.23828125,123909,0,92,121.0,121.0048828125,159,[5]
Boundary,repeat,compound,5,0.8248265285425425,0.7900390625,0.2099609375,65688,0,42,64.0,64.1484375,98,"[5, 10005, 20005, 30005]"
Boundary,repeat,vertex_delete_30pct,6,0.9728311310943004,0.966796875,0.033203125,86933,0,55,85.0,84.8955078125,142,[6]
Boundary,repeat,vertex_delete_50pct,6,0.8933723171914373,0.87109375,0.12890625,62371,0,38,61.0,60.9091796875,112,[6]
Boundary,repeat,object_delete_30pct,6,0.9968316796877464,0.99609375,0.00390625,95702,0,66,93.0,93.458984375,163,[6]
Boundary,repeat,object_delete_90pct,6,0.8825145231839787,0.853515625,0.146484375,10290,0,2,10.0,10.048828125,21,[6]
Boundary,repeat,vertex_add_50pct,6,0.9230772133307334,0.9052734375,0.0947265625,185452,0,134,180.0,181.10546875,259,[6]
Boundary,repeat,noise_50pct_1p4tau,6,0.804550880897614,0.765625,0.234375,123912,0,85,121.0,121.0078125,168,[6]
Boundary,repeat,compound,6,0.8285793326029997,0.7939453125,0.2060546875,66741,0,44,65.0,65.1767578125,102,"[6, 10006, 20006, 30006]"
Boundary,repeat,vertex_delete_30pct,7,0.9712310798918428,0.96484375,0.03515625,86963,0,55,85.0,84.9248046875,153,[7]
Boundary,repeat,vertex_delete_50pct,7,0.8892736060195996,0.8671875,0.1328125,62555,0,34,61.0,61.0888671875,111,[7]
Boundary,repeat,object_delete_30pct,7,0.997617471163186,0.9970703125,0.0029296875,89686,0,56,87.0,87.583984375,138,[7]
Boundary,repeat,object_delete_90pct,7,0.8680460783796381,0.83984375,0.16015625,11654,0,2,11.0,11.380859375,24,[7]
Boundary,repeat,vertex_add_50pct,7,0.899520977561244,0.8779296875,0.1220703125,185500,0,145,181.0,181.15234375,263,[7]
Boundary,repeat,noise_50pct_1p4tau,7,0.7870808892420823,0.75,0.25,123912,0,87,121.0,121.0078125,164,[7]
Boundary,repeat,compound,7,0.8349084949529112,0.7998046875,0.2001953125,67411,0,40,66.0,65.8310546875,94,"[7, 10007, 20007, 30007]"
Boundary,repeat,vertex_delete_30pct,8,0.9689319926337484,0.9619140625,0.0380859375,87021,0,54,85.0,84.9814453125,153,[8]
Boundary,repeat,vertex_delete_50pct,8,0.8880066343634093,0.8623046875,0.1376953125,62450,0,34,61.0,60.986328125,118,[8]
Boundary,repeat,object_delete_30pct,8,0.9976212494588168,0.9970703125,0.0029296875,89471,0,63,87.0,87.3740234375,158,[8]
Boundary,repeat,object_delete_90pct,8,0.8437203507178831,0.8056640625,0.1943359375,9970,0,1,9.0,9.736328125,21,[8]
Boundary,repeat,vertex_add_50pct,8,0.8923469810514251,0.8701171875,0.1298828125,185396,0,133,181.0,181.05078125,281,[8]
Boundary,repeat,noise_50pct_1p4tau,8,0.8044212920051429,0.7685546875,0.2314453125,123903,0,88,121.0,120.9990234375,154,[8]
Boundary,repeat,compound,8,0.8215598888255423,0.7861328125,0.2138671875,63724,0,40,62.0,62.23046875,96,"[8, 10008, 20008, 30008]"
Boundary,repeat,vertex_delete_30pct,9,0.9695335717100626,0.962890625,0.037109375,86678,0,53,84.0,84.646484375,156,[9]
Boundary,repeat,vertex_delete_50pct,9,0.8930878254970487,0.87109375,0.12890625,62135,0,32,61.0,60.6787109375,134,[9]
Boundary,repeat,object_delete_30pct,9,0.9952279769488644,0.994140625,0.005859375,86491,0,55,84.0,84.4638671875,151,[9]
Boundary,repeat,object_delete_90pct,9,0.8562353773199958,0.8232421875,0.1767578125,8667,0,1,8.0,8.4638671875,20,[9]
Boundary,repeat,vertex_add_50pct,9,0.888955079013573,0.8662109375,0.1337890625,185642,0,136,181.0,181.291015625,250,[9]
Boundary,repeat,noise_50pct_1p4tau,9,0.8273817911792967,0.794921875,0.205078125,123914,0,84,121.0,121.009765625,153,[9]
Boundary,repeat,compound,9,0.8151215908190841,0.7802734375,0.2197265625,67714,0,42,66.0,66.126953125,95,"[9, 10009, 20009, 30009]"
Boundary,repeat,vertex_delete_30pct,10,0.9712658346160282,0.96484375,0.03515625,86813,0,57,85.0,84.7783203125,149,[10]
Boundary,repeat,vertex_delete_50pct,10,0.8876312761697489,0.8642578125,0.1357421875,62092,0,37,60.0,60.63671875,123,[10]
Boundary,repeat,object_delete_30pct,10,0.9944491628150685,0.9931640625,0.0068359375,91915,0,63,90.0,89.7607421875,153,[10]
Boundary,repeat,object_delete_90pct,10,0.8320137231098041,0.79296875,0.20703125,8775,0,1,8.0,8.5693359375,19,[10]
Boundary,repeat,vertex_add_50pct,10,0.9177539689565528,0.900390625,0.099609375,185710,0,137,181.0,181.357421875,293,[10]
Boundary,repeat,noise_50pct_1p4tau,10,0.8080920045361769,0.76953125,0.23046875,123913,0,83,121.0,121.0087890625,155,[10]
Boundary,repeat,compound,10,0.8170371282103233,0.779296875,0.220703125,64873,0,41,63.0,63.3525390625,98,"[10, 10010, 20010, 30010]"
Road,main,no_attack,0,0.9992072927806908,0.9990234375,0.0009765625,69322,0,36,68.0,67.697265625,92,[]
Road,main,vertex_delete_30pct,1,0.981792159997437,0.9775390625,0.0224609375,49052,0,30,48.0,47.90234375,72,[1]
Road,main,vertex_delete_50pct,1,0.8869471730568279,0.861328125,0.138671875,35522,0,14,35.0,34.689453125,53,[1]
Road,main,object_delete_30pct,2025,0.9968253968253968,0.99609375,0.00390625,50129,0,27,49.0,48.9541015625,72,[2025]
Road,main,object_delete_90pct,2025,0.8775360348869248,0.8505859375,0.1494140625,8045,0,1,8.0,7.8564453125,18,[2025]
Road,main,vertex_add_10pct,233337,0.993662103599709,0.9921875,0.0078125,76189,0,42,74.0,74.4033203125,107,[233337]
Road,main,vertex_add_30pct,233337,0.9691238740619862,0.9619140625,0.0380859375,89933,0,56,88.0,87.8251953125,126,[233337]
Road,main,vertex_add_50pct,233337,0.9073667665491842,0.88671875,0.11328125,103571,0,69,101.0,101.1435546875,140,[233337]
Road,main,noise_10pct_0p6tau,2024,0.9944491628150685,0.9931640625,0.0068359375,69326,0,42,68.0,67.701171875,93,[2024]
Road,main,noise_50pct_1p4tau,2024,0.8297216844473545,0.796875,0.203125,69352,0,43,67.0,67.7265625,98,[2024]
Road,main,crop_half_x,0,0.9968253968253968,0.99609375,0.00390625,68430,0,36,67.0,66.826171875,92,[]
Road,main,translation_10,0,0.9992072927806908,0.9990234375,0.0009765625,69322,0,36,68.0,67.697265625,92,[]
Road,main,scale_0p5,0,0.9992072927806908,0.9990234375,0.0009765625,69322,0,36,68.0,67.697265625,92,[]
Road,main,rotation_45,0,0.9984126984126984,0.998046875,0.001953125,69322,0,35,68.0,67.697265625,92,[]
Road,main,rotation_90,0,0.9984126984126984,0.998046875,0.001953125,69322,0,36,68.0,67.697265625,92,[]
Road,main,rotation_135,0,0.9984126984126984,0.998046875,0.001953125,69322,0,35,68.0,67.697265625,92,[]
Road,main,rotation_180,0,0.9992072927806908,0.9990234375,0.0009765625,69322,0,35,67.0,67.697265625,92,[]
Road,main,rotation_225,0,0.9984126984126984,0.998046875,0.001953125,69322,0,35,68.0,67.697265625,92,[]
Road,main,rotation_270,0,0.9984126984126984,0.998046875,0.001953125,69322,0,36,68.0,67.697265625,92,[]
Road,main,rotation_315,0,0.9968253968253968,0.99609375,0.00390625,69322,0,35,67.0,67.697265625,92,[]
Road,main,reverse_vertices,0,0.9992072927806908,0.9990234375,0.0009765625,69321,0,36,68.0,67.6962890625,92,[]
Road,main,reverse_objects,0,0.998416467731765,0.998046875,0.001953125,69322,0,36,68.0,67.697265625,92,[]
Road,main,compound,1,0.8287178952487311,0.7919921875,0.2080078125,39000,0,21,38.0,38.0859375,56,"[1, 2025, 233337, 2024]"
Road,main,addition_alpha0_pct10,233337,0.9992072927806908,0.9990234375,0.0009765625,76187,0,42,74.0,74.4013671875,106,[233337]
Road,main,addition_alpha0_pct30,233337,0.9976212494588168,0.9970703125,0.0029296875,89915,0,44,88.0,87.8076171875,124,[233337]
Road,main,addition_alpha0_pct50,233337,0.9936356121857464,0.9921875,0.0078125,103547,0,59,101.0,101.1201171875,142,[233337]
Road,main,addition_alpha0.5_pct10,233337,0.9944403454588449,0.9931640625,0.0068359375,76189,0,45,74.0,74.4033203125,103,[233337]
Road,main,addition_alpha0.5_pct30,233337,0.973830599630705,0.9677734375,0.0322265625,89933,0,56,87.0,87.8251953125,120,[233337]
Road,main,addition_alpha0.5_pct50,233337,0.9026037783274716,0.8818359375,0.1181640625,103571,0,73,101.0,101.1435546875,131,[233337]
Road,main,addition_alpha1_pct10,233337,0.993662103599709,0.9921875,0.0078125,76189,0,42,74.0,74.4033203125,107,[233337]
Road,main,addition_alpha1_pct30,233337,0.9691238740619862,0.9619140625,0.0380859375,89933,0,56,88.0,87.8251953125,126,[233337]
Road,main,addition_alpha1_pct50,233337,0.9073667665491842,0.88671875,0.11328125,103571,0,69,101.0,101.1435546875,140,[233337]
Road,main,noise_strength0.6_pct10,2024,0.9944491628150685,0.9931640625,0.0068359375,69326,0,42,68.0,67.701171875,93,[2024]
Road,main,noise_strength0.6_pct30,2024,0.9481392970320728,0.9365234375,0.0634765625,69344,0,41,67.0,67.71875,92,[2024]
Road,main,noise_strength0.6_pct50,2024,0.8330077109204134,0.80078125,0.19921875,69352,0,45,68.0,67.7265625,94,[2024]
Road,main,noise_strength1_pct10,2024,0.9952468916437276,0.994140625,0.005859375,69326,0,44,68.0,67.701171875,96,[2024]
Road,main,noise_strength1_pct30,2024,0.948631521242018,0.9375,0.0625,69344,0,40,68.0,67.71875,99,[2024]
Road,main,noise_strength1_pct50,2024,0.829490571078739,0.796875,0.203125,69352,0,43,68.0,67.7265625,95,[2024]
Road,main,noise_strength1.4_pct10,2024,0.9936419552606822,0.9921875,0.0078125,69326,0,40,68.0,67.701171875,93,[2024]
Road,main,noise_strength1.4_pct30,2024,0.937296507638125,0.923828125,0.076171875,69344,0,42,68.0,67.71875,99,[2024]
Road,main,noise_strength1.4_pct50,2024,0.8297216844473545,0.796875,0.203125,69352,0,43,67.0,67.7265625,98,[2024]
Road,main,vertex_delete_10pct,1,0.9928631194931944,0.9912109375,0.0087890625,62528,0,35,61.0,61.0625,87,[1]
Road,main,vertex_delete_20pct,1,0.9928631194931944,0.9912109375,0.0087890625,55850,0,31,54.0,54.541015625,82,[1]
Road,main,vertex_delete_40pct,1,0.9517049809007414,0.9404296875,0.0595703125,42254,0,21,41.0,41.263671875,62,[1]
Road,main,object_delete_10pct,2025,1.0,1.0,0.0,62316,0,32,60.0,60.85546875,84,[2025]
Road,main,object_delete_50pct,2025,0.9904761904761904,0.98828125,0.01171875,36559,0,17,35.0,35.7021484375,55,[2025]
Road,main,object_delete_70pct,2025,0.9597620829336472,0.9501953125,0.0498046875,22598,0,7,22.0,22.068359375,39,[2025]
Road,main,scale_0.1,0,0.9976212494588168,0.9970703125,0.0029296875,69321,0,35,68.0,67.6962890625,92,[]
Road,main,scale_0.9,0,0.9976212494588168,0.9970703125,0.0029296875,69322,0,36,68.0,67.697265625,92,[]
Road,main,scale_1.3,0,0.9968253968253968,0.99609375,0.00390625,69322,0,36,68.0,67.697265625,92,[]
Road,main,scale_1.7,0,0.9976212494588168,0.9970703125,0.0029296875,69322,0,35,67.0,67.697265625,92,[]
Road,main,scale_2.1,0,0.998416467731765,0.998046875,0.001953125,69322,0,36,68.0,67.697265625,92,[]
Road,main,translation_20,0,0.997617471163186,0.9970703125,0.0029296875,69321,0,36,67.5,67.6962890625,92,[]
Road,main,translation_30,0,0.997617471163186,0.9970703125,0.0029296875,69322,0,36,67.0,67.697265625,92,[]
Road,main,translation_40,0,0.9976275174167504,0.9970703125,0.0029296875,69322,0,36,68.0,67.697265625,92,[]
Road,main,translation_50,0,0.9984126984126984,0.998046875,0.001953125,69321,0,36,67.0,67.6962890625,92,[]
Road,main,translation_60,0,0.9976212494588168,0.9970703125,0.0029296875,69321,0,36,67.0,67.6962890625,92,[]
Road,repeat,vertex_delete_30pct,1,0.981792159997437,0.9775390625,0.0224609375,49052,0,30,48.0,47.90234375,72,[1]
Road,repeat,vertex_delete_50pct,1,0.8869471730568279,0.861328125,0.138671875,35522,0,14,35.0,34.689453125,53,[1]
Road,repeat,object_delete_30pct,1,0.9944340175269571,0.9931640625,0.0068359375,52160,0,27,51.0,50.9375,74,[1]
Road,repeat,object_delete_90pct,1,0.8961844296374866,0.873046875,0.126953125,9376,0,1,9.0,9.15625,20,[1]
Road,repeat,vertex_add_50pct,1,0.9169516267592108,0.8984375,0.1015625,103560,0,69,101.0,101.1328125,135,[1]
Road,repeat,noise_50pct_1p4tau,1,0.801375027977653,0.7646484375,0.2353515625,69352,0,42,68.0,67.7265625,92,[1]
Road,repeat,compound,1,0.8311415621278341,0.796875,0.203125,38473,0,22,38.0,37.5712890625,57,"[1, 10001, 20001, 30001]"
Road,repeat,vertex_delete_30pct,2,0.9655214074724024,0.95703125,0.04296875,49009,0,30,48.0,47.8603515625,68,[2]
Road,repeat,vertex_delete_50pct,2,0.8995318277623694,0.876953125,0.123046875,35530,0,19,34.0,34.697265625,54,[2]
Road,repeat,object_delete_30pct,2,0.9912632197545036,0.9892578125,0.0107421875,47360,0,21,46.0,46.25,68,[2]
Road,repeat,object_delete_90pct,2,0.8615212268591622,0.826171875,0.173828125,6340,0,1,6.0,6.19140625,16,[2]
Road,repeat,vertex_add_50pct,2,0.9017302014638916,0.880859375,0.119140625,103424,0,73,101.0,101.0,130,[2]
Road,repeat,noise_50pct_1p4tau,2,0.8099118235840606,0.7744140625,0.2255859375,69354,0,42,68.0,67.728515625,101,[2]
Road,repeat,compound,2,0.8311865341950821,0.7958984375,0.2041015625,40779,0,18,40.0,39.8232421875,65,"[2, 10002, 20002, 30002]"
Road,repeat,vertex_delete_30pct,3,0.9643732668361922,0.9560546875,0.0439453125,48970,0,25,48.0,47.822265625,70,[3]
Road,repeat,vertex_delete_50pct,3,0.8911837600677507,0.8662109375,0.1337890625,35582,0,17,34.0,34.748046875,53,[3]
Road,repeat,object_delete_30pct,3,0.9928517826066742,0.9912109375,0.0087890625,48734,0,27,47.0,47.591796875,72,[3]
Road,repeat,object_delete_90pct,3,0.8519195215310214,0.814453125,0.185546875,4065,15,0,4.0,3.9697265625,12,[3]
Road,repeat,vertex_add_50pct,3,0.9141225738435322,0.8955078125,0.1044921875,103551,0,71,101.0,101.1240234375,130,[3]
Road,repeat,noise_50pct_1p4tau,3,0.8243007745045592,0.787109375,0.212890625,69352,0,44,67.0,67.7265625,107,[3]
Road,repeat,compound,3,0.8248883915500013,0.7890625,0.2109375,38037,0,16,37.0,37.1455078125,58,"[3, 10003, 20003, 30003]"
Road,repeat,vertex_delete_30pct,4,0.9675403383200548,0.9599609375,0.0400390625,49052,0,28,48.0,47.90234375,68,[4]
Road,repeat,vertex_delete_50pct,4,0.8747264910590731,0.8447265625,0.1552734375,35677,0,18,35.0,34.8408203125,56,[4]
Road,repeat,object_delete_30pct,4,0.993662103599709,0.9921875,0.0078125,48798,0,23,47.5,47.654296875,69,[4]
Road,repeat,object_delete_90pct,4,0.8894254707194191,0.86328125,0.13671875,8967,0,2,9.0,8.7568359375,22,[4]
Road,repeat,vertex_add_50pct,4,0.9130219928954608,0.89453125,0.10546875,103590,0,73,101.0,101.162109375,131,[4]
Road,repeat,noise_50pct_1p4tau,4,0.8239229734193713,0.79296875,0.20703125,69350,0,44,68.0,67.724609375,97,[4]
Road,repeat,compound,4,0.8477956028969276,0.814453125,0.185546875,35550,0,17,34.0,34.716796875,53,"[4, 10004, 20004, 30004]"
Road,repeat,vertex_delete_30pct,5,0.9651359188073728,0.95703125,0.04296875,49060,0,28,48.0,47.91015625,71,[5]
Road,repeat,vertex_delete_50pct,5,0.8946976941912128,0.8701171875,0.1298828125,35576,0,19,34.5,34.7421875,54,[5]
Road,repeat,object_delete_30pct,5,0.9952468916437276,0.994140625,0.005859375,47543,0,24,46.0,46.4287109375,71,[5]
Road,repeat,object_delete_90pct,5,0.8727340900302981,0.8427734375,0.1572265625,5531,5,0,5.0,5.4013671875,15,[5]
Road,repeat,vertex_add_50pct,5,0.9124250092667188,0.892578125,0.107421875,103552,0,64,101.0,101.125,133,[5]
Road,repeat,noise_50pct_1p4tau,5,0.8283219404679761,0.7958984375,0.2041015625,69356,0,44,68.0,67.73046875,95,[5]
Road,repeat,compound,5,0.8294957410062537,0.7919921875,0.2080078125,35387,0,19,34.0,34.5576171875,53,"[5, 10005, 20005, 30005]"
Road,repeat,vertex_delete_30pct,6,0.9617334967033844,0.953125,0.046875,49090,0,27,48.0,47.939453125,71,[6]
Road,repeat,vertex_delete_50pct,6,0.8932375238260174,0.8701171875,0.1298828125,35589,0,18,35.0,34.7548828125,63,[6]
Road,repeat,object_delete_30pct,6,0.9944340175269571,0.9931640625,0.0068359375,52761,0,21,52.0,51.5244140625,73,[6]
Road,repeat,object_delete_90pct,6,0.8561099580305529,0.8203125,0.1796875,8517,0,1,8.0,8.3173828125,21,[6]
Road,repeat,vertex_add_50pct,6,0.917075888232912,0.8984375,0.1015625,103447,0,66,101.0,101.0224609375,141,[6]
Road,repeat,noise_50pct_1p4tau,6,0.812173811970976,0.7734375,0.2265625,69356,0,45,68.0,67.73046875,100,[6]
Road,repeat,compound,6,0.8250743321737595,0.7900390625,0.2099609375,38628,0,22,38.0,37.72265625,58,"[6, 10006, 20006, 30006]"
Road,repeat,vertex_delete_30pct,7,0.9677154333518394,0.9599609375,0.0400390625,48998,0,28,48.0,47.849609375,69,[7]
Road,repeat,vertex_delete_50pct,7,0.8968253968253969,0.873046875,0.126953125,35528,0,16,34.5,34.6953125,56,[7]
Road,repeat,object_delete_30pct,7,0.9920521281322652,0.990234375,0.009765625,50057,0,24,49.0,48.8837890625,73,[7]
Road,repeat,object_delete_90pct,7,0.8537391202189487,0.8212890625,0.1787109375,5491,7,0,5.0,5.3623046875,15,[7]
Road,repeat,vertex_add_50pct,7,0.914748295677256,0.8955078125,0.1044921875,103448,0,66,101.0,101.0234375,130,[7]
Road,repeat,noise_50pct_1p4tau,7,0.8203640071621281,0.78515625,0.21484375,69348,0,42,67.0,67.72265625,95,[7]
Road,repeat,compound,7,0.8147996908343714,0.7744140625,0.2255859375,35747,0,17,35.0,34.9091796875,55,"[7, 10007, 20007, 30007]"
Road,repeat,vertex_delete_30pct,8,0.9730598590274662,0.966796875,0.033203125,49238,0,29,48.0,48.083984375,68,[8]
Road,repeat,vertex_delete_50pct,8,0.9011928103573732,0.8779296875,0.1220703125,35752,0,20,35.0,34.9140625,58,[8]
Road,repeat,object_delete_30pct,8,0.9952279769488644,0.994140625,0.005859375,49064,0,27,48.0,47.9140625,75,[8]
Road,repeat,object_delete_90pct,8,0.8287419301647448,0.7880859375,0.2119140625,4641,9,0,4.0,4.5322265625,14,[8]
Road,repeat,vertex_add_50pct,8,0.9074391557113688,0.8876953125,0.1123046875,103478,0,72,101.0,101.052734375,131,[8]
Road,repeat,noise_50pct_1p4tau,8,0.8157123702275371,0.779296875,0.220703125,69354,0,45,67.5,67.728515625,99,[8]
Road,repeat,compound,8,0.8329552090525698,0.7958984375,0.2041015625,36900,0,20,36.0,36.03515625,55,"[8, 10008, 20008, 30008]"
Road,repeat,vertex_delete_30pct,9,0.9634352398207574,0.955078125,0.044921875,48951,0,24,47.0,47.8037109375,71,[9]
Road,repeat,vertex_delete_50pct,9,0.9005893969897453,0.8798828125,0.1201171875,35431,0,18,35.0,34.6005859375,59,[9]
Road,repeat,object_delete_30pct,9,0.9952317823890992,0.994140625,0.005859375,52756,0,29,51.0,51.51953125,74,[9]
Road,repeat,object_delete_90pct,9,0.8659621510068074,0.83203125,0.16796875,6842,0,1,7.0,6.681640625,17,[9]
Road,repeat,vertex_add_50pct,9,0.9164745205219496,0.8984375,0.1015625,103619,0,71,101.0,101.1904296875,135,[9]
Road,repeat,noise_50pct_1p4tau,9,0.8127106261399832,0.775390625,0.224609375,69346,0,40,68.0,67.720703125,104,[9]
Road,repeat,compound,9,0.8280786712108251,0.794921875,0.205078125,38941,0,21,38.0,38.0283203125,60,"[9, 10009, 20009, 30009]"
Road,repeat,vertex_delete_30pct,10,0.9692334192783872,0.9619140625,0.0380859375,49068,0,28,48.0,47.91796875,73,[10]
Road,repeat,vertex_delete_50pct,10,0.8989683518443694,0.8759765625,0.1240234375,35452,0,17,35.0,34.62109375,52,[10]
Road,repeat,object_delete_30pct,10,0.9944491628150685,0.9931640625,0.0068359375,49769,0,25,49.0,48.6025390625,74,[10]
Road,repeat,object_delete_90pct,10,0.8872170872506784,0.859375,0.140625,7747,0,1,7.0,7.5654296875,18,[10]
Road,repeat,vertex_add_50pct,10,0.921979197845428,0.904296875,0.095703125,103569,0,69,101.0,101.1416015625,138,[10]
Road,repeat,noise_50pct_1p4tau,10,0.8165233486745427,0.7822265625,0.2177734375,69350,0,43,67.0,67.724609375,104,[10]
Road,repeat,compound,10,0.8514674237909878,0.8193359375,0.1806640625,37657,0,20,36.0,36.7744140625,57,"[10, 10010, 20010, 30010]"
Lake,main,no_attack,0,1.0,1.0,0.0,65738,0,37,64.0,64.197265625,93,[]
Lake,main,vertex_delete_30pct,1,0.980114167674569,0.9755859375,0.0244140625,46875,0,23,46.0,45.7763671875,71,[1]
Lake,main,vertex_delete_50pct,1,0.919267166965102,0.90234375,0.09765625,34286,0,17,33.0,33.482421875,53,[1]
Lake,main,object_delete_30pct,2025,0.9992060340153568,0.9990234375,0.0009765625,48673,0,28,47.0,47.5322265625,78,[2025]
Lake,main,object_delete_90pct,2025,0.9049694551062132,0.880859375,0.119140625,6616,0,1,6.0,6.4609375,20,[2025]
Lake,main,vertex_add_10pct,233337,0.9984126984126984,0.998046875,0.001953125,72195,0,43,70.0,70.5029296875,107,[233337]
Lake,main,vertex_add_30pct,233337,0.982417210918368,0.978515625,0.021484375,85153,0,56,83.0,83.1572265625,119,[233337]
Lake,main,vertex_add_50pct,233337,0.9394637594497344,0.9267578125,0.0732421875,98018,0,62,96.0,95.720703125,130,[233337]
Lake,main,noise_10pct_0p6tau,2024,0.9968216095175164,0.99609375,0.00390625,65786,0,37,64.0,64.244140625,99,[2024]
Lake,main,noise_50pct_1p4tau,2024,0.8287899232572371,0.794921875,0.205078125,65926,0,40,64.0,64.380859375,93,[2024]
Lake,main,crop_half_x,0,0.9992060340153568,0.9990234375,0.0009765625,63115,0,34,62.0,61.6357421875,91,[]
Lake,main,translation_10,0,1.0,1.0,0.0,65697,0,36,64.0,64.1572265625,93,[]
Lake,main,scale_0p5,0,1.0,1.0,0.0,64762,0,34,63.0,63.244140625,92,[]
Lake,main,rotation_45,0,1.0,1.0,0.0,65830,0,34,64.0,64.287109375,96,[]
Lake,main,rotation_90,0,1.0,1.0,0.0,65741,0,34,64.0,64.2001953125,93,[]
Lake,main,rotation_135,0,1.0,1.0,0.0,65829,0,34,64.0,64.2861328125,95,[]
Lake,main,rotation_180,0,1.0,1.0,0.0,65739,0,35,64.0,64.1982421875,94,[]
Lake,main,rotation_225,0,1.0,1.0,0.0,65831,0,34,64.0,64.2880859375,94,[]
